"558","5.1586","9","8.05657e-17"
"559","5.17863","8","8.0165e-17"
"560","5.19866","9","7.87455e-17"
"561","5.2187","9","7.7467e-17"
"562","5.23873","9","7.59484e-17"
"563","5.25876","8","7.53485e-17"
"564","5.2788","8","7.4496e-17"
"565","5.29883","9","7.26755e-17"
"566","5.31886","9","7.20209e-17"
"567","5.3389","9","7.09523e-17"
"568","5.35893","9","6.99087e-17"
"569","5.37896","9","6.89156e-17"
"570","5.399","9","6.7801e-17"
"571","5.41903","9","6.69942e-17"
"572","5.43907","9","6.55746e-17"
"573","5.4591","9","6.49445e-17"
"574","5.47913","7","6.51075e-17"
"575","5.49917","9","6.30114e-17"
"576","5.5192","9","6.24452e-17"
"577","5.53923","9","6.14049e-17"
"578","5.55927","9","6.04802e-17"
"579","5.5793","9","6.00654e-17"
"580","5.59933","9","5.92088e-17"
"581","5.61937","9","5.83841e-17"
"582","5.6394","9","5.72132e-17"
"583","5.65943","9","5.65524e-17"
"584","5.67947","9","5.57374e-17"
"585","5.6995","9","5.51218e-17"
"586","5.71953","9","5.43104e-17"
"587","5.73957","9","5.35542e-17"
"588","5.7596","9","5.29075e-17"
"589","5.77963","8","5.21505e-17"
"590","5.79967","9","5.16497e-17"
"591","5.8197","9","5.09108e-17"
"592","5.83973","9","5.01017e-17"
"593","5.85977","9","4.96081e-17"
"594","5.8798","9","4.87705e-17"
"595","5.89983","9","4.85458e-17"
"596","5.91987","9","4.75157e-17"
"597","5.9399","9","4.69477e-17"
"598","5.95993","9","4.63181e-17"
"599","5.97997","9","4.58348e-17"
"600","6","9","4.51507e-17"
