-2.7760E+00;1.0238E+02
-2.7750E+00;1.0243E+02
-2.7740E+00;1.0248E+02
-2.7730E+00;1.0253E+02
-2.7720E+00;1.0258E+02
-2.7710E+00;1.0264E+02
-2.7700E+00;1.0269E+02
-2.7690E+00;1.0274E+02
-2.7680E+00;1.0279E+02
-2.7670E+00;1.0285E+02
-2.7660E+00;1.0290E+02
-2.7650E+00;1.0296E+02
-2.7640E+00;1.0302E+02
-2.7630E+00;1.0308E+02
-2.7620E+00;1.0313E+02
-2.7610E+00;1.0319E+02
-2.7600E+00;1.0325E+02
-2.7590E+00;1.0331E+02
-2.7580E+00;1.0336E+02
-2.7570E+00;1.0342E+02
-2.7560E+00;1.0348E+02
-2.7550E+00;1.0354E+02
-2.7540E+00;1.0359E+02
-2.7530E+00;1.0365E+02
-2.7520E+00;1.0371E+02
-2.7510E+00;1.0377E+02
-2.7500E+00;1.0382E+02
-2.7490E+00;1.0388E+02
-2.7480E+00;1.0394E+02
-2.7470E+00;1.0400E+02
-2.7460E+00;1.0405E+02
-2.7450E+00;1.0411E+02
-2.7440E+00;1.0417E+02
-2.7430E+00;1.0423E+02
-2.7420E+00;1.0428E+02
-2.7410E+00;1.0434E+02
-2.7400E+00;1.0440E+02
-2.7390E+00;1.0446E+02
-2.7380E+00;1.0451E+02
-2.7370E+00;1.0457E+02
-2.7360E+00;1.0463E+02
-2.7350E+00;1.0469E+02
-2.7340E+00;1.0474E+02
-2.7330E+00;1.0480E+02
-2.7320E+00;1.0486E+02
-2.7310E+00;1.0492E+02
-2.7300E+00;1.0498E+02
-2.7290E+00;1.0503E+02
-2.7280E+00;1.0509E+02
-2.7270E+00;1.0515E+02
-2.7260E+00;1.0521E+02
-2.7250E+00;1.0526E+02
-2.7240E+00;1.0532E+02
-2.7230E+00;1.0538E+02
-2.7220E+00;1.0544E+02
-2.7210E+00;1.0549E+02
-2.7200E+00;1.0555E+02
-2.7190E+00;1.0561E+02
-2.7180E+00;1.0567E+02
-2.7170E+00;1.0572E+02
-2.7160E+00;1.0578E+02
-2.7150E+00;1.0584E+02
-2.7140E+00;1.0590E+02
-2.7130E+00;1.0595E+02
-2.7120E+00;1.0601E+02
-2.7110E+00;1.0607E+02
-2.7100E+00;1.0613E+02
-2.7090E+00;1.0618E+02
-2.7080E+00;1.0624E+02
-2.7070E+00;1.0630E+02
-2.7060E+00;1.0636E+02
-2.7050E+00;1.0642E+02
-2.7040E+00;1.0647E+02
-2.7030E+00;1.0653E+02
-2.7020E+00;1.0659E+02
-2.7010E+00;1.0665E+02
-2.7000E+00;1.0670E+02
-2.6990E+00;1.0676E+02
-2.6980E+00;1.0682E+02
-2.6970E+00;1.0688E+02
-2.6960E+00;1.0693E+02
-2.6950E+00;1.0699E+02
-2.6940E+00;1.0705E+02
-2.6930E+00;1.0711E+02
-2.6920E+00;1.0716E+02
-2.6910E+00;1.0722E+02
-2.6900E+00;1.0728E+02
-2.6890E+00;1.0734E+02
-2.6880E+00;1.0740E+02
-2.6870E+00;1.0745E+02
-2.6860E+00;1.0751E+02
-2.6850E+00;1.0757E+02
-2.6840E+00;1.0763E+02
-2.6830E+00;1.0768E+02
-2.6820E+00;1.0774E+02
-2.6810E+00;1.0780E+02
-2.6800E+00;1.0786E+02
