Y;Fieldvalue
8.5520E+00;1.7782E+01
8.5530E+00;1.7778E+01
8.5540E+00;1.7773E+01
8.5550E+00;1.7769E+01
8.5560E+00;1.7764E+01
8.5570E+00;1.7760E+01
8.5580E+00;1.7755E+01
8.5590E+00;1.7751E+01
8.5600E+00;1.7746E+01
8.5610E+00;1.7742E+01
8.5620E+00;1.7737E+01
8.5630E+00;1.7733E+01
8.5640E+00;1.7728E+01
8.5650E+00;1.7724E+01
8.5660E+00;1.7719E+01
8.5670E+00;1.7715E+01
8.5680E+00;1.7710E+01
8.5690E+00;1.7706E+01
8.5700E+00;1.7702E+01
8.5710E+00;1.7697E+01
8.5720E+00;1.7693E+01
8.5730E+00;1.7688E+01
8.5740E+00;1.7684E+01
8.5750E+00;1.7679E+01
8.5760E+00;1.7675E+01
8.5770E+00;1.7670E+01
8.5780E+00;1.7666E+01
8.5790E+00;1.7661E+01
8.5800E+00;1.7657E+01
8.5810E+00;1.7652E+01
8.5820E+00;1.7648E+01
8.5830E+00;1.7643E+01
8.5840E+00;1.7639E+01
8.5850E+00;1.7634E+01
8.5860E+00;1.7630E+01
8.5870E+00;1.7625E+01
8.5880E+00;1.7621E+01
8.5890E+00;1.7616E+01
8.5900E+00;1.7612E+01
8.5910E+00;1.7608E+01
8.5920E+00;1.7603E+01
8.5930E+00;1.7599E+01
8.5940E+00;1.7594E+01
8.5950E+00;1.7590E+01
8.5960E+00;1.7585E+01
8.5970E+00;1.7581E+01
8.5980E+00;1.7576E+01
8.5990E+00;1.7572E+01
8.6000E+00;1.7567E+01
8.6010E+00;1.7563E+01
8.6020E+00;1.7558E+01
8.6030E+00;1.7554E+01
8.6040E+00;1.7549E+01
8.6050E+00;1.7545E+01
8.6060E+00;1.7540E+01
8.6070E+00;1.7536E+01
8.6080E+00;1.7531E+01
8.6090E+00;1.7527E+01
8.6100E+00;1.7523E+01
8.6110E+00;1.7518E+01
8.6120E+00;1.7514E+01
8.6130E+00;1.7509E+01
8.6140E+00;1.7505E+01
8.6150E+00;1.7500E+01
8.6160E+00;1.7496E+01
8.6170E+00;1.7491E+01
8.6180E+00;1.7487E+01
8.6190E+00;1.7482E+01
8.6200E+00;1.7478E+01
8.6210E+00;1.7473E+01
8.6220E+00;1.7469E+01
8.6230E+00;1.7464E+01
8.6240E+00;1.7460E+01
8.6250E+00;1.7455E+01
8.6260E+00;1.7451E+01
8.6270E+00;1.7446E+01
8.6280E+00;1.7442E+01
8.6290E+00;1.7438E+01
8.6300E+00;1.7433E+01
8.6310E+00;1.7429E+01
8.6320E+00;1.7424E+01
8.6330E+00;1.7420E+01
8.6340E+00;1.7415E+01
8.6350E+00;1.7411E+01
8.6360E+00;1.7406E+01
8.6370E+00;1.7402E+01
8.6380E+00;1.7397E+01
8.6390E+00;1.7393E+01
8.6400E+00;1.7388E+01
8.6410E+00;1.7384E+01
8.6420E+00;1.7379E+01
8.6430E+00;1.7375E+01
8.6440E+00;1.7370E+01
8.6450E+00;1.7366E+01
8.6460E+00;1.7361E+01
8.6470E+00;1.7357E+01
8.6480E+00;1.7352E+01
8.6490E+00;1.7348E+01
8.6500E+00;1.7344E+01
8.6510E+00;1.7339E+01
8.6520E+00;1.7335E+01
8.6530E+00;1.7330E+01
8.6540E+00;1.7326E+01
8.6550E+00;1.7321E+01
8.6560E+00;1.7317E+01
8.6570E+00;1.7312E+01
8.6580E+00;1.7308E+01
8.6590E+00;1.7303E+01
8.6600E+00;1.7299E+01
8.6610E+00;1.7294E+01
8.6620E+00;1.7290E+01
8.6630E+00;1.7285E+01
8.6640E+00;1.7281E+01
8.6650E+00;1.7276E+01
8.6660E+00;1.7272E+01
8.6670E+00;1.7267E+01
8.6680E+00;1.7263E+01
8.6690E+00;1.7259E+01
8.6700E+00;1.7254E+01
8.6710E+00;1.7250E+01
8.6720E+00;1.7245E+01
8.6730E+00;1.7241E+01
8.6740E+00;1.7236E+01
8.6750E+00;1.7232E+01
8.6760E+00;1.7227E+01
8.6770E+00;1.7223E+01
8.6780E+00;1.7218E+01
8.6790E+00;1.7214E+01
8.6800E+00;1.7209E+01
8.6810E+00;1.7205E+01
8.6820E+00;1.7200E+01
8.6830E+00;1.7196E+01
8.6840E+00;1.7191E+01
8.6850E+00;1.7187E+01
8.6860E+00;1.7182E+01
8.6870E+00;1.7178E+01
8.6880E+00;1.7174E+01
8.6890E+00;1.7169E+01
8.6900E+00;1.7165E+01
8.6910E+00;1.7160E+01
8.6920E+00;1.7156E+01
8.6930E+00;1.7151E+01
8.6940E+00;1.7147E+01
8.6950E+00;1.7142E+01
8.6960E+00;1.7138E+01
8.6970E+00;1.7133E+01
8.6980E+00;1.7129E+01
8.6990E+00;1.7124E+01
8.7000E+00;1.7120E+01
8.7010E+00;1.7115E+01
8.7020E+00;1.7111E+01
8.7030E+00;1.7106E+01
8.7040E+00;1.7102E+01
8.7050E+00;1.7097E+01
8.7060E+00;1.7093E+01
8.7070E+00;1.7089E+01
8.7080E+00;1.7084E+01
8.7090E+00;1.7080E+01
8.7100E+00;1.7075E+01
8.7110E+00;1.7071E+01
8.7120E+00;1.7066E+01
8.7130E+00;1.7062E+01
8.7140E+00;1.7057E+01
8.7150E+00;1.7053E+01
8.7160E+00;1.7048E+01
8.7170E+00;1.7044E+01
8.7180E+00;1.7039E+01
8.7190E+00;1.7035E+01
8.7200E+00;1.7030E+01
8.7210E+00;1.7026E+01
8.7220E+00;1.7021E+01
8.7230E+00;1.7017E+01
8.7240E+00;1.7012E+01
8.7250E+00;1.7008E+01
8.7260E+00;1.7003E+01
8.7270E+00;1.6999E+01
8.7280E+00;1.6995E+01
8.7290E+00;1.6990E+01
8.7300E+00;1.6986E+01
8.7310E+00;1.6981E+01
8.7320E+00;1.6977E+01
8.7330E+00;1.6972E+01
8.7340E+00;1.6968E+01
8.7350E+00;1.6963E+01
8.7360E+00;1.6959E+01
8.7370E+00;1.6954E+01
8.7380E+00;1.6950E+01
8.7390E+00;1.6945E+01
8.7400E+00;1.6941E+01
8.7410E+00;1.6936E+01
8.7420E+00;1.6932E+01
8.7430E+00;1.6927E+01
8.7440E+00;1.6923E+01
8.7450E+00;1.6918E+01
8.7460E+00;1.6914E+01
8.7470E+00;1.6910E+01
8.7480E+00;1.6905E+01
8.7490E+00;1.6901E+01
8.7500E+00;1.6896E+01
8.7510E+00;1.6892E+01
8.7520E+00;1.6887E+01
8.7530E+00;1.6883E+01
8.7540E+00;1.6878E+01
8.7550E+00;1.6874E+01
8.7560E+00;1.6869E+01
8.7570E+00;1.6865E+01
8.7580E+00;1.6860E+01
8.7590E+00;1.6856E+01
8.7600E+00;1.6851E+01
8.7610E+00;1.6847E+01
8.7620E+00;1.6842E+01
8.7630E+00;1.6838E+01
8.7640E+00;1.6833E+01
8.7650E+00;1.6829E+01
8.7660E+00;1.6825E+01
8.7670E+00;1.6820E+01
8.7680E+00;1.6816E+01
8.7690E+00;1.6811E+01
8.7700E+00;1.6807E+01
8.7710E+00;1.6802E+01
8.7720E+00;1.6798E+01
8.7730E+00;1.6793E+01
8.7740E+00;1.6789E+01
8.7750E+00;1.6784E+01
8.7760E+00;1.6780E+01
8.7770E+00;1.6775E+01
8.7780E+00;1.6771E+01
8.7790E+00;1.6766E+01
8.7800E+00;1.6762E+01
8.7810E+00;1.6757E+01
8.7820E+00;1.6753E+01
8.7830E+00;1.6748E+01
8.7840E+00;1.6744E+01
8.7850E+00;1.6740E+01
8.7860E+00;1.6735E+01
8.7870E+00;1.6731E+01
8.7880E+00;1.6726E+01
8.7890E+00;1.6722E+01
8.7900E+00;1.6717E+01
8.7910E+00;1.6713E+01
8.7920E+00;1.6708E+01
8.7930E+00;1.6704E+01
8.7940E+00;1.6699E+01
8.7950E+00;1.6695E+01
8.7960E+00;1.6690E+01
8.7970E+00;1.6686E+01
8.7980E+00;1.6681E+01
8.7990E+00;1.6677E+01
8.8000E+00;1.6672E+01
8.8010E+00;1.6668E+01
8.8020E+00;1.6663E+01
8.8030E+00;1.6659E+01
8.8040E+00;1.6654E+01
8.8050E+00;1.6650E+01
8.8060E+00;1.6646E+01
8.8070E+00;1.6641E+01
8.8080E+00;1.6637E+01
8.8090E+00;1.6632E+01
8.8100E+00;1.6628E+01
8.8110E+00;1.6623E+01
8.8120E+00;1.6619E+01
8.8130E+00;1.6614E+01
8.8140E+00;1.6610E+01
8.8150E+00;1.6605E+01
8.8160E+00;1.6601E+01
8.8170E+00;1.6596E+01
8.8180E+00;1.6592E+01
8.8190E+00;1.6587E+01
8.8200E+00;1.6583E+01
8.8210E+00;1.6578E+01
8.8220E+00;1.6574E+01
8.8230E+00;1.6569E+01
8.8240E+00;1.6565E+01
8.8250E+00;1.6561E+01
8.8260E+00;1.6556E+01
8.8270E+00;1.6552E+01
8.8280E+00;1.6547E+01
8.8290E+00;1.6543E+01
8.8300E+00;1.6538E+01
8.8310E+00;1.6534E+01
8.8320E+00;1.6529E+01
8.8330E+00;1.6525E+01
8.8340E+00;1.6520E+01
8.8350E+00;1.6516E+01
8.8360E+00;1.6511E+01
8.8370E+00;1.6507E+01
8.8380E+00;1.6502E+01
8.8390E+00;1.6498E+01
8.8400E+00;1.6493E+01
8.8410E+00;1.6489E+01
8.8420E+00;1.6484E+01
8.8430E+00;1.6480E+01
8.8440E+00;1.6476E+01
8.8450E+00;1.6471E+01
8.8460E+00;1.6467E+01
8.8470E+00;1.6462E+01
8.8480E+00;1.6458E+01
8.8490E+00;1.6453E+01
8.8500E+00;1.6449E+01
8.8510E+00;1.6444E+01
8.8520E+00;1.6440E+01
8.8530E+00;1.6435E+01
8.8540E+00;1.6431E+01
8.8550E+00;1.6426E+01
8.8560E+00;1.6422E+01
8.8570E+00;1.6417E+01
8.8580E+00;1.6413E+01
8.8590E+00;1.6408E+01
8.8600E+00;1.6404E+01
8.8610E+00;1.6399E+01
8.8620E+00;1.6395E+01
8.8630E+00;1.6391E+01
8.8640E+00;1.6386E+01
8.8650E+00;1.6382E+01
8.8660E+00;1.6377E+01
8.8670E+00;1.6373E+01
8.8680E+00;1.6368E+01
8.8690E+00;1.6364E+01
8.8700E+00;1.6359E+01
8.8710E+00;1.6355E+01
8.8720E+00;1.6350E+01
8.8730E+00;1.6346E+01
8.8740E+00;1.6341E+01
8.8750E+00;1.6337E+01
8.8760E+00;1.6332E+01
8.8770E+00;1.6328E+01
8.8780E+00;1.6323E+01
8.8790E+00;1.6319E+01
8.8800E+00;1.6314E+01
8.8810E+00;1.6310E+01
8.8820E+00;1.6305E+01
8.8830E+00;1.6301E+01
8.8840E+00;1.6297E+01
8.8850E+00;1.6292E+01
8.8860E+00;1.6288E+01
8.8870E+00;1.6283E+01
8.8880E+00;1.6279E+01
8.8890E+00;1.6274E+01
8.8900E+00;1.6270E+01
8.8910E+00;1.6265E+01
8.8920E+00;1.6261E+01
8.8930E+00;1.6256E+01
8.8940E+00;1.6252E+01
8.8950E+00;1.6247E+01
8.8960E+00;1.6243E+01
8.8970E+00;1.6238E+01
8.8980E+00;1.6234E+01
8.8990E+00;1.6229E+01
8.9000E+00;1.6225E+01
8.9010E+00;1.6220E+01
8.9020E+00;1.6216E+01
8.9030E+00;1.6212E+01
8.9040E+00;1.6207E+01
8.9050E+00;1.6203E+01
8.9060E+00;1.6198E+01
8.9070E+00;1.6194E+01
8.9080E+00;1.6189E+01
8.9090E+00;1.6185E+01
8.9100E+00;1.6180E+01
8.9110E+00;1.6176E+01
8.9120E+00;1.6171E+01
8.9130E+00;1.6167E+01
8.9140E+00;1.6162E+01
8.9150E+00;1.6158E+01
8.9160E+00;1.6153E+01
8.9170E+00;1.6149E+01
8.9180E+00;1.6144E+01
8.9190E+00;1.6140E+01
8.9200E+00;1.6135E+01
8.9210E+00;1.6131E+01
8.9220E+00;1.6127E+01
8.9230E+00;1.6122E+01
8.9240E+00;1.6118E+01
8.9250E+00;1.6113E+01
8.9260E+00;1.6109E+01
8.9270E+00;1.6104E+01
8.9280E+00;1.6100E+01
8.9290E+00;1.6095E+01
8.9300E+00;1.6091E+01
8.9310E+00;1.6086E+01
8.9320E+00;1.6082E+01
8.9330E+00;1.6077E+01
8.9340E+00;1.6073E+01
8.9350E+00;1.6068E+01
8.9360E+00;1.6064E+01
8.9370E+00;1.6059E+01
8.9380E+00;1.6055E+01
8.9390E+00;1.6050E+01
8.9400E+00;1.6046E+01
8.9410E+00;1.6042E+01
8.9420E+00;1.6037E+01
8.9430E+00;1.6033E+01
8.9440E+00;1.6028E+01
8.9450E+00;1.6024E+01
8.9460E+00;1.6019E+01
8.9470E+00;1.6015E+01
8.9480E+00;1.6010E+01
8.9490E+00;1.6006E+01
8.9500E+00;1.6001E+01
8.9510E+00;1.5997E+01
8.9520E+00;1.5992E+01
8.9530E+00;1.5988E+01
8.9540E+00;1.5983E+01
8.9550E+00;1.5979E+01
8.9560E+00;1.5974E+01
8.9570E+00;1.5970E+01
8.9580E+00;1.5965E+01
8.9590E+00;1.5961E+01
8.9600E+00;1.5956E+01
8.9610E+00;1.5952E+01
8.9620E+00;1.5948E+01
8.9630E+00;1.5943E+01
8.9640E+00;1.5939E+01
8.9650E+00;1.5934E+01
8.9660E+00;1.5930E+01
8.9670E+00;1.5925E+01
8.9680E+00;1.5921E+01
8.9690E+00;1.5916E+01
8.9700E+00;1.5912E+01
8.9710E+00;1.5907E+01
8.9720E+00;1.5903E+01
8.9730E+00;1.5898E+01
8.9740E+00;1.5894E+01
8.9750E+00;1.5889E+01
8.9760E+00;1.5885E+01
8.9770E+00;1.5880E+01
8.9780E+00;1.5876E+01
8.9790E+00;1.5871E+01
8.9800E+00;1.5867E+01
8.9810E+00;1.5863E+01
8.9820E+00;1.5858E+01
8.9830E+00;1.5854E+01
8.9840E+00;1.5849E+01
8.9850E+00;1.5845E+01
8.9860E+00;1.5840E+01
8.9870E+00;1.5836E+01
8.9880E+00;1.5831E+01
8.9890E+00;1.5827E+01
8.9900E+00;1.5822E+01
8.9910E+00;1.5818E+01
8.9920E+00;1.5813E+01
8.9930E+00;1.5809E+01
8.9940E+00;1.5804E+01
8.9950E+00;1.5800E+01
8.9960E+00;1.5795E+01
8.9970E+00;1.5791E+01
8.9980E+00;1.5786E+01
8.9990E+00;1.5782E+01
9.0000E+00;1.5778E+01
9.0010E+00;1.5773E+01
9.0020E+00;1.5769E+01
9.0030E+00;1.5764E+01
9.0040E+00;1.5760E+01
9.0050E+00;1.5755E+01
9.0060E+00;1.5751E+01
9.0070E+00;1.5746E+01
9.0080E+00;1.5742E+01
9.0090E+00;1.5737E+01
9.0100E+00;1.5733E+01
9.0110E+00;1.5728E+01
9.0120E+00;1.5724E+01
9.0130E+00;1.5719E+01
9.0140E+00;1.5715E+01
9.0150E+00;1.5710E+01
9.0160E+00;1.5706E+01
9.0170E+00;1.5701E+01
9.0180E+00;1.5697E+01
9.0190E+00;1.5693E+01
9.0200E+00;1.5688E+01
9.0210E+00;1.5684E+01
9.0220E+00;1.5679E+01
9.0230E+00;1.5675E+01
9.0240E+00;1.5670E+01
9.0250E+00;1.5666E+01
9.0260E+00;1.5661E+01
9.0270E+00;1.5657E+01
9.0280E+00;1.5652E+01
9.0290E+00;1.5648E+01
9.0300E+00;1.5643E+01
9.0310E+00;1.5639E+01
9.0320E+00;1.5634E+01
9.0330E+00;1.5630E+01
9.0340E+00;1.5625E+01
9.0350E+00;1.5621E+01
9.0360E+00;1.5616E+01
9.0370E+00;1.5612E+01
9.0380E+00;1.5607E+01
9.0390E+00;1.5603E+01
9.0400E+00;1.5599E+01
9.0410E+00;1.5594E+01
9.0420E+00;1.5590E+01
9.0430E+00;1.5585E+01
9.0440E+00;1.5581E+01
9.0450E+00;1.5576E+01
9.0460E+00;1.5572E+01
9.0470E+00;1.5567E+01
9.0480E+00;1.5563E+01
9.0490E+00;1.5558E+01
9.0500E+00;1.5554E+01
9.0510E+00;1.5549E+01
9.0520E+00;1.5545E+01
9.0530E+00;1.5540E+01
9.0540E+00;1.5536E+01
9.0550E+00;1.5531E+01
9.0560E+00;1.5527E+01
9.0570E+00;1.5522E+01
9.0580E+00;1.5518E+01
9.0590E+00;1.5514E+01
9.0600E+00;1.5509E+01
9.0610E+00;1.5505E+01
9.0620E+00;1.5500E+01
9.0630E+00;1.5496E+01
9.0640E+00;1.5491E+01
9.0650E+00;1.5487E+01
9.0660E+00;1.5482E+01
9.0670E+00;1.5478E+01
9.0680E+00;1.5473E+01
9.0690E+00;1.5469E+01
9.0700E+00;1.5464E+01
9.0710E+00;1.5460E+01
9.0720E+00;1.5455E+01
9.0730E+00;1.5451E+01
9.0740E+00;1.5446E+01
9.0750E+00;1.5442E+01
9.0760E+00;1.5437E+01
9.0770E+00;1.5433E+01
9.0780E+00;1.5429E+01
9.0790E+00;1.5424E+01
9.0800E+00;1.5420E+01
9.0810E+00;1.5415E+01
9.0820E+00;1.5411E+01
9.0830E+00;1.5406E+01
9.0840E+00;1.5402E+01
9.0850E+00;1.5397E+01
9.0860E+00;1.5393E+01
9.0870E+00;1.5388E+01
9.0880E+00;1.5384E+01
9.0890E+00;1.5379E+01
9.0900E+00;1.5375E+01
9.0910E+00;1.5370E+01
9.0920E+00;1.5366E+01
9.0930E+00;1.5361E+01
9.0940E+00;1.5357E+01
9.0950E+00;1.5352E+01
9.0960E+00;1.5348E+01
9.0970E+00;1.5344E+01
9.0980E+00;1.5339E+01
9.0990E+00;1.5335E+01
9.1000E+00;1.5330E+01
9.1010E+00;1.5326E+01
9.1020E+00;1.5321E+01
9.1030E+00;1.5317E+01
9.1040E+00;1.5312E+01
9.1050E+00;1.5308E+01
9.1060E+00;1.5303E+01
9.1070E+00;1.5299E+01
9.1080E+00;1.5294E+01
9.1090E+00;1.5290E+01
9.1100E+00;1.5285E+01
9.1110E+00;1.5281E+01
9.1120E+00;1.5276E+01
9.1130E+00;1.5272E+01
9.1140E+00;1.5267E+01
9.1150E+00;1.5263E+01
9.1160E+00;1.5258E+01
9.1170E+00;1.5254E+01
9.1180E+00;1.5250E+01
9.1190E+00;1.5245E+01
9.1200E+00;1.5241E+01
9.1210E+00;1.5236E+01
9.1220E+00;1.5232E+01
9.1230E+00;1.5227E+01
9.1240E+00;1.5223E+01
9.1250E+00;1.5218E+01
9.1260E+00;1.5214E+01
9.1270E+00;1.5209E+01
9.1280E+00;1.5205E+01
9.1290E+00;1.5200E+01
9.1300E+00;1.5196E+01
9.1310E+00;1.5191E+01
9.1320E+00;1.5187E+01
9.1330E+00;1.5182E+01
9.1340E+00;1.5178E+01
9.1350E+00;1.5173E+01
9.1360E+00;1.5169E+01
9.1370E+00;1.5165E+01
9.1380E+00;1.5160E+01
9.1390E+00;1.5156E+01
9.1400E+00;1.5151E+01
9.1410E+00;1.5147E+01
9.1420E+00;1.5142E+01
9.1430E+00;1.5138E+01
9.1440E+00;1.5133E+01
9.1450E+00;1.5129E+01
9.1460E+00;1.5124E+01
9.1470E+00;1.5120E+01
9.1480E+00;1.5115E+01
9.1490E+00;1.5111E+01
9.1500E+00;1.5106E+01
9.1510E+00;1.5102E+01
9.1520E+00;1.5097E+01
9.1530E+00;1.5093E+01
9.1540E+00;1.5088E+01
9.1550E+00;1.5084E+01
9.1560E+00;1.5080E+01
9.1570E+00;1.5075E+01
9.1580E+00;1.5071E+01
9.1590E+00;1.5066E+01
9.1600E+00;1.5062E+01
9.1610E+00;1.5057E+01
9.1620E+00;1.5053E+01
9.1630E+00;1.5048E+01
9.1640E+00;1.5044E+01
9.1650E+00;1.5039E+01
9.1660E+00;1.5035E+01
9.1670E+00;1.5030E+01
9.1680E+00;1.5026E+01
9.1690E+00;1.5021E+01
9.1700E+00;1.5017E+01
9.1710E+00;1.5012E+01
9.1720E+00;1.5008E+01
9.1730E+00;1.5003E+01
9.1740E+00;1.4999E+01
9.1750E+00;1.4995E+01
9.1760E+00;1.4990E+01
9.1770E+00;1.4986E+01
9.1780E+00;1.4981E+01
9.1790E+00;1.4977E+01
9.1800E+00;1.4972E+01
9.1810E+00;1.4968E+01
9.1820E+00;1.4963E+01
9.1830E+00;1.4959E+01
9.1840E+00;1.4954E+01
9.1850E+00;1.4950E+01
9.1860E+00;1.4945E+01
9.1870E+00;1.4941E+01
9.1880E+00;1.4936E+01
9.1890E+00;1.4932E+01
9.1900E+00;1.4927E+01
9.1910E+00;1.4923E+01
9.1920E+00;1.4918E+01
9.1930E+00;1.4914E+01
9.1940E+00;1.4910E+01
9.1950E+00;1.4905E+01
9.1960E+00;1.4901E+01
9.1970E+00;1.4896E+01
9.1980E+00;1.4892E+01
9.1990E+00;1.4887E+01
9.2000E+00;1.4883E+01
9.2010E+00;1.4878E+01
9.2020E+00;1.4874E+01
9.2030E+00;1.4869E+01
9.2040E+00;1.4865E+01
9.2050E+00;1.4860E+01
9.2060E+00;1.4856E+01
9.2070E+00;1.4851E+01
9.2080E+00;1.4847E+01
9.2090E+00;1.4842E+01
9.2100E+00;1.4838E+01
9.2110E+00;1.4833E+01
9.2120E+00;1.4829E+01
9.2130E+00;1.4824E+01
9.2140E+00;1.4820E+01
9.2150E+00;1.4816E+01
9.2160E+00;1.4811E+01
9.2170E+00;1.4807E+01
9.2180E+00;1.4802E+01
9.2190E+00;1.4798E+01
9.2200E+00;1.4793E+01
9.2210E+00;1.4789E+01
9.2220E+00;1.4784E+01
9.2230E+00;1.4780E+01
9.2240E+00;1.4775E+01
9.2250E+00;1.4771E+01
9.2260E+00;1.4766E+01
9.2270E+00;1.4762E+01
9.2280E+00;1.4757E+01
9.2290E+00;1.4753E+01
9.2300E+00;1.4748E+01
9.2310E+00;1.4744E+01
9.2320E+00;1.4739E+01
9.2330E+00;1.4735E+01
9.2340E+00;1.4731E+01
9.2350E+00;1.4726E+01
9.2360E+00;1.4722E+01
9.2370E+00;1.4717E+01
9.2380E+00;1.4713E+01
9.2390E+00;1.4708E+01
9.2400E+00;1.4704E+01
9.2410E+00;1.4699E+01
9.2420E+00;1.4695E+01
9.2430E+00;1.4690E+01
9.2440E+00;1.4686E+01
9.2450E+00;1.4681E+01
9.2460E+00;1.4677E+01
9.2470E+00;1.4672E+01
9.2480E+00;1.4668E+01
9.2490E+00;1.4663E+01
9.2500E+00;1.4659E+01
9.2510E+00;1.4654E+01
9.2520E+00;1.4650E+01
9.2530E+00;1.4646E+01
9.2540E+00;1.4641E+01
9.2550E+00;1.4637E+01
9.2560E+00;1.4632E+01
9.2570E+00;1.4628E+01
9.2580E+00;1.4623E+01
9.2590E+00;1.4619E+01
9.2600E+00;1.4614E+01
9.2610E+00;1.4610E+01
9.2620E+00;1.4605E+01
9.2630E+00;1.4601E+01
9.2640E+00;1.4596E+01
9.2650E+00;1.4592E+01
9.2660E+00;1.4587E+01
9.2670E+00;1.4583E+01
9.2680E+00;1.4578E+01
9.2690E+00;1.4574E+01
9.2700E+00;1.4569E+01
9.2710E+00;1.4565E+01
9.2720E+00;1.4561E+01
9.2730E+00;1.4556E+01
9.2740E+00;1.4552E+01
9.2750E+00;1.4547E+01
9.2760E+00;1.4543E+01
9.2770E+00;1.4538E+01
9.2780E+00;1.4534E+01
9.2790E+00;1.4529E+01
9.2800E+00;1.4525E+01
9.2810E+00;1.4520E+01
9.2820E+00;1.4516E+01
9.2830E+00;1.4511E+01
9.2840E+00;1.4507E+01
9.2850E+00;1.4502E+01
9.2860E+00;1.4498E+01
9.2870E+00;1.4493E+01
9.2880E+00;1.4489E+01
9.2890E+00;1.4484E+01
9.2900E+00;1.4480E+01
9.2910E+00;1.4475E+01
9.2920E+00;1.4471E+01
9.2930E+00;1.4467E+01
9.2940E+00;1.4462E+01
9.2950E+00;1.4458E+01
9.2960E+00;1.4453E+01
9.2970E+00;1.4449E+01
9.2980E+00;1.4444E+01
9.2990E+00;1.4440E+01
9.3000E+00;1.4435E+01
9.3010E+00;1.4431E+01
9.3020E+00;1.4426E+01
9.3030E+00;1.4422E+01
9.3040E+00;1.4417E+01
9.3050E+00;1.4413E+01
9.3060E+00;1.4408E+01
9.3070E+00;1.4404E+01
9.3080E+00;1.4399E+01
9.3090E+00;1.4395E+01
9.3100E+00;1.4390E+01
9.3110E+00;1.4386E+01
9.3120E+00;1.4382E+01
9.3130E+00;1.4377E+01
9.3140E+00;1.4373E+01
9.3150E+00;1.4368E+01
9.3160E+00;1.4364E+01
9.3170E+00;1.4359E+01
9.3180E+00;1.4355E+01
9.3190E+00;1.4350E+01
9.3200E+00;1.4346E+01
9.3210E+00;1.4341E+01
9.3220E+00;1.4337E+01
9.3230E+00;1.4332E+01
9.3240E+00;1.4328E+01
9.3250E+00;1.4323E+01
9.3260E+00;1.4319E+01
9.3270E+00;1.4314E+01
9.3280E+00;1.4310E+01
9.3290E+00;1.4305E+01
9.3300E+00;1.4301E+01
9.3310E+00;1.4297E+01
9.3320E+00;1.4292E+01
9.3330E+00;1.4288E+01
9.3340E+00;1.4283E+01
9.3350E+00;1.4279E+01
9.3360E+00;1.4274E+01
9.3370E+00;1.4270E+01
9.3380E+00;1.4265E+01
9.3390E+00;1.4261E+01
9.3400E+00;1.4256E+01
9.3410E+00;1.4252E+01
9.3420E+00;1.4247E+01
9.3430E+00;1.4243E+01
9.3440E+00;1.4238E+01
9.3450E+00;1.4234E+01
9.3460E+00;1.4229E+01
9.3470E+00;1.4225E+01
9.3480E+00;1.4220E+01
9.3490E+00;1.4216E+01
9.3500E+00;1.4212E+01
9.3510E+00;1.4207E+01
9.3520E+00;1.4203E+01
9.3530E+00;1.4198E+01
9.3540E+00;1.4194E+01
9.3550E+00;1.4189E+01
9.3560E+00;1.4185E+01
9.3570E+00;1.4180E+01
9.3580E+00;1.4176E+01
9.3590E+00;1.4171E+01
9.3600E+00;1.4167E+01
9.3610E+00;1.4162E+01
9.3620E+00;1.4158E+01
9.3630E+00;1.4153E+01
9.3640E+00;1.4149E+01
9.3650E+00;1.4144E+01
9.3660E+00;1.4140E+01
9.3670E+00;1.4135E+01
9.3680E+00;1.4131E+01
9.3690E+00;1.4127E+01
9.3700E+00;1.4122E+01
9.3710E+00;1.4118E+01
9.3720E+00;1.4113E+01
9.3730E+00;1.4109E+01
9.3740E+00;1.4104E+01
9.3750E+00;1.4100E+01
9.3760E+00;1.4095E+01
9.3770E+00;1.4091E+01
9.3780E+00;1.4086E+01
9.3790E+00;1.4082E+01
9.3800E+00;1.4077E+01
9.3810E+00;1.4073E+01
9.3820E+00;1.4068E+01
9.3830E+00;1.4064E+01
9.3840E+00;1.4059E+01
9.3850E+00;1.4055E+01
9.3860E+00;1.4050E+01
9.3870E+00;1.4046E+01
9.3880E+00;1.4041E+01
9.3890E+00;1.4037E+01
9.3900E+00;1.4033E+01
9.3910E+00;1.4028E+01
9.3920E+00;1.4024E+01
9.3930E+00;1.4019E+01
9.3940E+00;1.4015E+01
9.3950E+00;1.4010E+01
9.3960E+00;1.4006E+01
9.3970E+00;1.4001E+01
9.3980E+00;1.3997E+01
9.3990E+00;1.3992E+01
9.4000E+00;1.3988E+01
9.4010E+00;1.3983E+01
9.4020E+00;1.3979E+01
9.4030E+00;1.3974E+01
9.4040E+00;1.3970E+01
9.4050E+00;1.3965E+01
9.4060E+00;1.3961E+01
9.4070E+00;1.3956E+01
9.4080E+00;1.3952E+01
9.4090E+00;1.3948E+01
9.4100E+00;1.3943E+01
9.4110E+00;1.3939E+01
9.4120E+00;1.3934E+01
9.4130E+00;1.3930E+01
9.4140E+00;1.3925E+01
9.4150E+00;1.3921E+01
9.4160E+00;1.3916E+01
9.4170E+00;1.3912E+01
9.4180E+00;1.3907E+01
9.4190E+00;1.3903E+01
9.4200E+00;1.3898E+01
9.4210E+00;1.3894E+01
9.4220E+00;1.3889E+01
9.4230E+00;1.3885E+01
9.4240E+00;1.3880E+01
9.4250E+00;1.3876E+01
